Respondent,Tweet,College,Ideology,Engagement_Like,Engagement_Retweet with quote,Engagement_Retweet without quote,Engagement_Click on author's profile,Engagement_View replies,Engagement_Write reply,Engagement_Ignore/keep scrolling,Reaction_Fear,Reaction_Hope,Reaction_Sadness,Reaction_Joy,Reaction_Distress,Reaction_Relief,Reaction_Frustration,Reaction_Empathy,Reaction_Dissension,Reaction_Agreement,Reaction_NONE
15,13,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15,14,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
15,15,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
15,16,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,17,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,18,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
16,1,duke university,Extremely liberal,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
16,2,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,3,duke university,Extremely liberal,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
16,4,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
16,5,duke university,Extremely liberal,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
16,6,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
16,7,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16,8,duke university,Extremely liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16,9,duke university,Extremely liberal,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
16,10,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
16,11,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
16,12,duke university,Extremely liberal,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
16,13,duke university,Extremely liberal,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16,14,duke university,Extremely liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16,15,duke university,Extremely liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
16,16,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,17,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,18,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
17,1,wellesley college,Liberal,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17,2,wellesley college,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17,3,wellesley college,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17,4,wellesley college,Liberal,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
17,5,wellesley college,Liberal,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
17,6,wellesley college,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
17,7,wellesley college,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,8,wellesley college,Liberal,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
17,9,wellesley college,Liberal,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17,10,wellesley college,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
17,11,wellesley college,Liberal,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
17,12,wellesley college,Liberal,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17,13,wellesley college,Liberal,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17,14,wellesley college,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17,15,wellesley college,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17,16,wellesley college,Liberal,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,17,wellesley college,Liberal,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17,18,wellesley college,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18,1,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
18,2,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,3,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
18,4,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
18,5,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18,6,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18,7,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
18,8,duke university,Moderately Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,9,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
18,10,duke university,Moderately Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,11,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18,12,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
18,13,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18,14,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
18,15,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18,16,duke university,Moderately Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
18,17,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18,18,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19,1,duke university,Centrist,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19,2,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19,3,duke university,Centrist,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,4,duke university,Centrist,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19,5,duke university,Centrist,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
19,6,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
19,7,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19,8,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
19,9,duke university,Centrist,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19,10,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
19,11,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19,12,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19,13,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19,14,duke university,Centrist,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19,15,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
19,16,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19,17,duke university,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19,18,duke university,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,1,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,2,duke university,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20,3,duke university,Liberal,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
20,4,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20,5,duke university,Liberal,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20,6,duke university,Liberal,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
20,7,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,8,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
20,9,duke university,Liberal,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20,10,duke university,Liberal,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
20,11,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20,12,duke university,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20,13,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,14,duke university,Liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
20,15,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,16,duke university,Liberal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20,17,duke university,Liberal,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,18,duke university,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,1,western washington university,Extremely liberal,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,western washington university,Extremely liberal,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
21,3,western washington university,Extremely liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
21,4,western washington university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21,5,western washington university,Extremely liberal,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
21,6,western washington university,Extremely liberal,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
21,7,western washington university,Extremely liberal,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
21,8,western washington university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
21,9,western washington university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21,10,western washington university,Extremely liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
21,11,western washington university,Extremely liberal,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
21,12,western washington university,Extremely liberal,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
21,13,western washington university,Extremely liberal,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
21,14,western washington university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
21,15,western washington university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
21,16,western washington university,Extremely liberal,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21,17,western washington university,Extremely liberal,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
21,18,western washington university,Extremely liberal,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
22,1,duke kunshan university,Extremely Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22,2,duke kunshan university,Extremely Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,3,duke kunshan university,Extremely Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22,4,duke kunshan university,Extremely Conservative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,5,duke kunshan university,Extremely Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22,6,duke kunshan university,Extremely Conservative,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,7,duke kunshan university,Extremely Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22,8,duke kunshan university,Extremely Conservative,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22,9,duke kunshan university,Extremely Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22,10,duke kunshan university,Extremely Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22,11,duke kunshan university,Extremely Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,12,duke kunshan university,Extremely Conservative,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22,13,duke kunshan university,Extremely Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22,14,duke kunshan university,Extremely Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22,15,duke kunshan university,Extremely Conservative,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
22,16,duke kunshan university,Extremely Conservative,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,17,duke kunshan university,Extremely Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22,18,duke kunshan university,Extremely Conservative,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,1,northwestern university,Extremely liberal,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
23,2,northwestern university,Extremely liberal,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
23,3,northwestern university,Extremely liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23,4,northwestern university,Extremely liberal,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,5,northwestern university,Extremely liberal,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23,6,northwestern university,Extremely liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,7,northwestern university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23,8,northwestern university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,9,northwestern university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,10,northwestern university,Extremely liberal,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,11,northwestern university,Extremely liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
23,12,northwestern university,Extremely liberal,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,13,northwestern university,Extremely liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,14,northwestern university,Extremely liberal,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
23,15,northwestern university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23,16,northwestern university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,17,northwestern university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,18,northwestern university,Extremely liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
24,1,yale university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,2,yale university,Extremely liberal,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
24,3,yale university,Extremely liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
24,4,yale university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24,5,yale university,Extremely liberal,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
24,6,yale university,Extremely liberal,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
24,7,yale university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,8,yale university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
24,9,yale university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,10,yale university,Extremely liberal,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
24,11,yale university,Extremely liberal,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
24,12,yale university,Extremely liberal,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
24,13,yale university,Extremely liberal,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
24,14,yale university,Extremely liberal,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
24,15,yale university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
24,16,yale university,Extremely liberal,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
24,17,yale university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,18,yale university,Extremely liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
25,1,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25,2,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25,3,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,4,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25,5,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25,6,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
25,7,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25,8,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
25,9,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,10,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25,11,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25,12,duke university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25,13,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,14,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
25,15,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,16,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,17,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25,18,duke university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,1,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,2,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,3,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,4,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,5,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,6,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,7,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,8,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,9,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,10,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,11,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,12,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,13,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,14,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,15,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,16,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,17,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,18,university of wisconsin-madison,Moderately Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,1,"university of california, riverside",Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,2,"university of california, riverside",Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,3,"university of california, riverside",Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,4,"university of california, riverside",Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,5,"university of california, riverside",Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,6,"university of california, riverside",Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27,7,"university of california, riverside",Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,8,"university of california, riverside",Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,9,"university of california, riverside",Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27,10,"university of california, riverside",Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,11,"university of california, riverside",Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,12,"university of california, riverside",Liberal,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,13,"university of california, riverside",Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27,14,"university of california, riverside",Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,15,"university of california, riverside",Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,16,"university of california, riverside",Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,17,"university of california, riverside",Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,18,"university of california, riverside",Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,1,connecticut college,Moderately Liberal,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28,2,connecticut college,Moderately Liberal,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28,3,connecticut college,Moderately Liberal,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28,4,connecticut college,Moderately Liberal,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28,5,connecticut college,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28,6,connecticut college,Moderately Liberal,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
28,7,connecticut college,Moderately Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,8,connecticut college,Moderately Liberal,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
28,9,connecticut college,Moderately Liberal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,10,connecticut college,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28,11,connecticut college,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,12,connecticut college,Moderately Liberal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,13,connecticut college,Moderately Liberal,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28,14,connecticut college,Moderately Liberal,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
28,15,connecticut college,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,16,connecticut college,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28,17,connecticut college,Moderately Liberal,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28,18,connecticut college,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29,1,university of pittsburgh,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29,2,university of pittsburgh,Liberal,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
29,3,university of pittsburgh,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
29,4,university of pittsburgh,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29,5,university of pittsburgh,Liberal,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0
29,6,university of pittsburgh,Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
29,7,university of pittsburgh,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29,8,university of pittsburgh,Liberal,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
29,9,university of pittsburgh,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,10,university of pittsburgh,Liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
29,11,university of pittsburgh,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
29,12,university of pittsburgh,Liberal,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
29,13,university of pittsburgh,Liberal,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0
29,14,university of pittsburgh,Liberal,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
29,15,university of pittsburgh,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
29,16,university of pittsburgh,Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,17,university of pittsburgh,Liberal,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29,18,university of pittsburgh,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30,1,emory university,Moderately Liberal,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
